Start Time,09/12/2017 10:00,End Time,09/12/2017  14:00:00 PM,,,,,,where are these?,,,,,,,Interval,,,,,
,PIC401/PID1/OUT.CV,PIC401/PID1/PV.CV,PIC403/PID1/OUT.CV,PIC403/PID1/PV.CV,LI405/OUT.CV,LIC402/PID1/OUT.CV,LIC402/PID1/PV.CV,PIC501/PID1/PV.CV,LVC502-SR/PID1/PV.CV,LIC507/PID1/OUT.CV,LIC507/PID1/PV.CV,LI505/OUT.CV,LVC504/PID1/OUT.CV,LVC504/PID1/PV.CV,LI101/OUT.CV,LI201/OUT.CV,LI504/OUT.CV,TT313/OUT.CV,PUMP1_SUPPORT/CURRENT.CV,PUMP1_SUPPORT/MOTOR_SPEED.CV,PUMP1_SUPPORT/FREQ_SETPOINT.CV
TIMESTAMP,Outlet gas flow 2-phase,,Inlet flow 2-phase,,2-phase liquid level,Outlet liquid flow 2-phase,,,,Outlet oil CW,,,,,,,,,,,
42990.52083,100,1.020817041,100,0.000493147,-0.01239837,100,-0.01479863,1.004886031,62.14331818,0,98.5254364,29.86333084,0.375546485,29.86333084,1.412181973,1.26959002,-1.286525011,0,2.25,1475,30
42990.52084,100,1.020100951,100,0.000493144,-0.01227741,100,-0.0148201,1.005144954,61.61878967,0,98.52689362,29.86095047,0.427791893,29.86095047,1.412219048,1.262956023,-1.286525011,0,2.190000057,1475,30
42990.52086,100,1.022027016,100,0.000493141,-0.01215645,100,-0.01484156,1.005403996,61.55559921,0,98.5283432,29.8585701,0.480037391,29.8585701,1.412256002,1.259603977,-1.286525011,0,1.909999967,1475,30
42990.52087,100,1.023954034,100,0.000493138,-0.01203549,100,-0.01486302,1.005663991,61.4924202,0,98.52977753,29.85618019,0.473621309,29.85618019,1.412292004,1.259474993,-1.286525011,0,1.950000048,1475,30
42990.52088,100,1.023898959,100,0.000493136,-0.01191454,100,-0.01488448,1.005923033,61.9382782,0,98.53122711,29.85379982,0.467205197,29.85379982,1.412328959,1.259345055,-1.286525011,0,2.140000105,1475,30
42990.52089,100,1.023844004,100,0.000493133,-0.01179358,100,-0.01490594,1.006181955,61.95019913,0,98.5326767,29.85140991,0.460789114,29.85140991,1.412366033,1.264122009,-1.286525011,0,2.200000048,1475,30
42990.5209,100,1.023790002,100,0.00049313,-0.01167262,100,-0.0149274,1.006440997,61.34936905,0,98.53412628,29.84902954,0.454372913,29.84902954,1.412402987,1.274927974,-1.286525011,0,2.119999886,1475,30
42990.52091,100,1.023735046,100,0.000493127,-0.01155166,100,-0.01494886,1.006700039,61.80237961,0,98.53556824,29.84664917,0.44795689,29.84664917,1.412439942,1.281504989,-1.286525011,0,1.899999976,1475,30
42990.52093,100,1.023679972,100,0.000493125,-0.01143071,100,-0.01497032,1.005792975,61.75468826,0,98.53701782,29.84425926,0.441540688,29.84425926,1.412477016,1.28126502,-1.286525011,0,2.140000105,1475,30
42990.52094,100,1.023625016,100,0.000493122,-0.01130975,100,-0.01499178,1.004886031,62.26729965,0,98.53846741,29.8418808,0.435124606,29.8418808,1.412513971,1.277688026,-1.286525011,0,1.970000029,1475,30
42990.52095,100,1.023571014,100,0.000493119,-0.01118879,100,-0.01501324,1.004886031,61.63785934,0,98.53910065,29.83949089,0.428708494,29.83949089,1.412551045,1.27410996,-1.286525011,0,2.420000076,1475,30
42990.52096,100,1.023516059,100,0.000493116,-0.01116214,100,-0.01503471,1.004886031,61.50672913,0,98.53974152,29.83711052,0.422292411,29.83711052,1.412588,1.270532012,-1.286525011,0,2.394999981,1475,30
42990.52097,100,1.023460984,100,0.000493113,-0.01113549,100,-0.01505617,1.004886031,62.04079819,0,98.54036713,29.83472061,0.133560896,29.83472061,1.412624955,1.266955018,-1.286525011,0,2.369999886,1475,30
42990.52098,100,1.022413015,100,0.000493111,-0.01110884,100,-0.01507763,1.004886031,62.24583817,0,98.541008,29.83234024,0.306799114,29.83234024,1.412662029,1.263376951,-1.286525011,0,2.319999933,1475,30
42990.521,100,1.021363974,100,0.000493108,-0.0110822,100,-0.01509909,1.004886031,62.45088959,0,98.54164886,29.83336067,0.480037302,29.83336067,1.412698984,1.259799957,-1.286525011,0,1.970000029,1475,30
42990.52101,100,1.020825028,100,0.000493105,-0.01105555,100,-0.01512055,1.003296971,61.37797928,0,98.5422821,29.8343792,0.133560807,29.8343792,1.412736058,1.257238984,-1.286525011,0,2.180000067,1475,30
42990.52102,100,1.02028501,100,0.000493102,-0.0110289,100,-0.01514201,1.003360987,61.92396927,0,98.54292297,29.83540916,0.141810104,29.83540916,1.412773013,1.254677057,-1.286525011,0,1.919999957,1475,30
42990.52103,100,1.019745946,100,0.0004931,-0.01100225,100,-0.01516347,1.003425956,62.21483994,0,98.54355621,29.8364296,0.150059298,29.8364296,1.412809968,1.252115965,-1.286525011,0,2.109999895,1475,30
42990.52104,100,1.022372007,100,0.000493097,-0.0109756,100,-0.01518493,1.003489971,62.28160095,0,98.54418945,29.83745003,0.414043009,29.83745003,1.412847042,1.252833962,-1.286525011,0,2.180000067,1475,30
42990.52105,100,1.024999022,100,0.000493094,-0.01094895,100,-0.01520639,1.003553987,61.81309891,0,98.54482269,29.83847046,0.32742551,29.83847046,1.412883997,1.25355196,-1.286525011,0,2.329999924,1475,30
42990.52106,100,1.022990942,100,0.000493091,-0.01092231,100,-0.01522786,1.003618002,61.34460068,0,98.54546356,29.83949089,0.240807995,29.83949089,1.412920952,1.254269958,-1.286525011,0,2.430000067,1475,30
42990.52108,100,1.020984054,100,0.000493089,-0.01089566,100,-0.01524932,1.003682971,62.35313034,0,98.5460968,29.84050941,0.471787989,29.84050941,1.412958026,1.254856944,-1.286525011,0,2.410000086,1475,30
42990.52109,100,1.018975973,100,0.000493086,-0.01086901,100,-0.01527078,1.003746986,62.15166092,0,98.54673004,29.84153938,0.488286614,29.84153938,1.412994981,1.255445004,-1.286525011,0,2.200000048,1475,30
42990.5211,100,1.019500971,100,0.000493083,-0.01084236,100,-0.01529224,1.00374198,61.95019913,0,98.54737091,29.84255981,0.50478512,29.84255981,1.413032055,1.25603199,-1.286525011,0,2.319999933,1475,30
42990.52111,100,1.020027041,100,0.00049308,-0.01081571,100,-0.0153137,1.003736973,61.34698868,0,98.54799652,29.84358025,0.521283686,29.84358025,1.41306901,1.257984996,-1.286525011,0,2.019999981,1475,30
42990.52112,100,1.020552039,100,0.000493077,-0.01078906,100,-0.01533516,1.003731966,61.82382965,0,98.54863739,29.84460068,0.174813703,29.84460068,1.413105965,1.259938955,-1.286525011,0,2.190000057,1475,30
42990.52113,100,1.021077991,100,0.000493075,-0.01076241,100,-0.01535662,1.003726959,62.30067062,0,98.54927826,29.8456192,0.174813703,29.8456192,1.413143039,1.264577985,-1.286525011,0,2,1475,30
42990.52115,100,1.021602988,100,0.000493072,-0.01073577,100,-0.01537808,1.003721952,61.95735168,0,98.5499115,29.84663963,0.389295101,29.84663963,1.413179994,1.274507046,-1.286525011,0,2.299999952,1475,30
42990.52116,100,1.021399975,100,0.000493069,-0.01070912,100,-0.01539954,1.003716946,61.87390137,0,98.55053711,29.8476696,0.376921207,29.8476696,1.413216949,1.280076981,-1.286525011,0,2.470000029,1475,30
42990.52117,100,1.02057302,100,0.000493066,-0.01068247,100,-0.015421,1.003712058,61.29454041,0,98.55119324,29.84869003,0.364547312,29.84869003,1.413254023,1.28133297,-1.286525011,0,2.150000095,1475,30
42990.52118,100,1.019745946,100,0.000493063,-0.01065582,100,-0.01544247,1.003707051,61.99549866,0,98.55181885,29.84971046,0.286179096,29.84971046,1.413290977,1.285527945,-1.286525011,0,2.029999971,1475,30
42990.52119,100,1.021178007,100,0.000493061,-0.01062917,100,-0.01546393,1.003702044,62.11948013,0,98.55245209,29.8507309,0.207810894,29.8507309,1.413326979,1.29292202,-1.286525011,0,2.349999905,1475,30
42990.5212,100,1.022611022,100,0.000493058,-0.01060252,100,-0.01548539,1.003697038,61.74753952,0,98.55309296,29.85174942,0.199561596,29.85174942,1.413364053,1.300315022,-1.286525011,0,2.460000038,1475,30
42990.52122,100,1.022132993,100,0.000493055,-0.01057588,100,-0.01550685,1.003692031,61.80356979,0,98.5537262,29.85276985,0.191312298,29.85276985,1.413401008,1.30527401,-1.286525011,0,2.299999952,1475,30
42990.52123,100,1.021656036,100,0.000493052,-0.01054923,100,-0.01552831,1.003687024,61.85960007,0,98.55435944,29.85379982,0.183063,29.85379982,1.413437963,1.302778006,-1.286525011,0,2.190000057,1475,30
42990.52124,100,1.021178007,100,0.00049305,-0.01052258,100,-0.01554977,1.003682017,62.77275848,0,98.55500031,29.85482025,0.4717879,29.85482025,1.413475037,1.294674993,-1.286525011,0,2.059999943,1475,30
42990.52125,100,1.020701051,100,0.000493047,-0.01049593,100,-0.01557123,1.003677011,62.05271912,0,98.55563354,29.85584068,0.174813703,29.85584068,1.413511992,1.286571026,-1.286525011,0,2.289999962,1475,30
42990.52126,100,1.020223022,100,0.000493044,-0.01046928,100,-0.01559269,1.003672004,61.90132141,0,98.55626678,29.85685921,0.174813703,29.85685921,1.413548946,1.278468013,-1.286525011,0,1.960000038,1475,30
42990.52127,100,1.019745946,100,0.000493041,-0.01044263,100,-0.01561415,1.003666997,61.74991989,0,98.55690765,29.85787964,0.372796595,29.85787964,1.41358602,1.270364046,-1.286525011,0,2.25,1475,30
42990.52128,100,1.020210028,100,0.000493039,-0.01041599,100,-0.015635621,1.00366199,62.19338989,0,98.55754089,29.85890007,0.496535808,29.85890007,1.413622975,1.264047027,-1.286525011,0,2.180000067,1475,30
42990.5213,100,1.02067399,100,0.000493036,-0.01038934,100,-0.01565708,1.003656983,62.43658066,0,98.54799652,29.85993004,0.449789912,29.85993004,1.413660049,1.263576984,-1.286525011,0,2.410000086,1475,30
42990.52131,100,1.021139026,100,0.000493033,-0.01036269,100,-0.01567854,1.003651977,61.74277115,0,98.53846741,29.86095047,0.403043896,29.86095047,1.413697004,1.263106942,-1.286525011,0,1.899999976,1475,30
42990.52132,100,1.021602988,100,0.00049303,-0.01033604,100,-0.015699999,1.003597975,62.08370972,0,98.52893066,29.8619709,0.356298,29.8619709,1.413733959,1.262637019,-1.286525011,0,2.150000095,1475,30
42990.52133,100,1.02067399,100,0.000493027,-0.01060229,100,-0.015721461,1.003543973,62.11471176,0,98.51938629,29.86298943,0.529533029,29.86298943,1.413771033,1.25999999,-1.286525011,0,2.269999981,1475,30
42990.52134,100,1.019745946,100,0.000493025,-0.01086855,100,-0.01574292,1.00314796,62.56533051,0,98.50985718,29.86400986,0.537782311,29.86400986,1.413807988,1.257364035,-1.286525011,0,2.359999895,1475,30
42990.52135,100,1.019745946,100,0.000493022,-0.01113481,100,-0.01576438,1.002753019,62.21723175,0,98.50032043,29.86503029,0.546031594,29.86503029,1.413844943,1.257863045,-1.286525011,0,1.889999986,1475,30
42990.52137,100,1.019745946,100,0.000493019,-0.01140106,100,-0.015785839,1.002357006,61.86912918,0,98.49078369,29.86606026,0.554280877,29.86606026,1.413882017,1.258360982,-1.286525011,0,2.049999952,1475,30
42990.52138,100,1.019745946,100,0.000493016,-0.01166731,100,-0.015807301,1.001961946,62.14093018,0,98.48124695,29.86708069,0.56253022,29.86708069,1.413918972,1.256196022,-1.286525011,0,2.289999962,1475,30
42990.52139,100,1.019745946,100,0.000493014,-0.01193357,100,-0.01582877,1.001567006,62.41273117,0,98.47171021,29.86809921,0.397544503,29.86809921,1.413956046,1.254030943,-1.286525011,0,2.210000038,1475,30
42990.5214,100,1.019745946,100,0.000493011,-0.01219982,100,-0.015850229,1.001170993,62.68453979,0,98.47149658,29.86809921,0.232558802,29.86809921,1.413993001,1.251865983,-1.286525011,0,2.039999962,1475,30
42990.52141,100,1.019745946,100,0.000493008,-0.01246608,100,-0.015871691,1.001170993,61.99073029,0,98.47129822,29.86809921,0.488286614,29.86809921,1.414029956,1.252208948,-1.286525011,0,2.390000105,1475,30
42990.52142,100,1.019745946,100,0.000493005,-0.01273234,100,-0.01589315,1.001170993,62.16716003,0,98.47107697,29.86809921,0.500286818,29.86809921,1.41406703,1.252552986,-1.286525011,0,1.940000057,1475,30
42990.52144,100,1.019745946,100,0.000493002,-0.01299859,100,-0.01591461,1.001170993,62.34360123,0,98.4708786,29.86809921,0.512287021,29.86809921,1.414103985,1.254394054,-1.286525011,0,2.289999962,1475,30
42990.52145,100,1.019745946,100,0.000493,-0.01326485,100,-0.015936069,1.001170993,62.52003098,0,98.47067261,29.86809921,0.524287105,29.86809921,1.414141059,1.25623405,-1.286525011,0,2,1475,30
42990.52146,100,1.017982006,100,0.000492997,-0.0135311,100,-0.015957531,1.001170993,62.38174057,0,98.47046661,29.86809921,0.536287189,29.86809921,1.414178014,1.258074999,-1.286525011,0,2.150000095,1475,30
42990.52147,100,1.01661098,100,0.000492994,-0.01379735,100,-0.01597899,0.999952078,61.81906891,0,98.47026062,29.86809921,0.548287392,29.86809921,1.414214969,1.257308006,-1.286525011,0,2.079999924,1475,30
42990.52148,100,1.016639948,100,0.000492991,-0.01406361,100,-0.016000461,0.999313593,62.36505127,0,98.470047,29.86809921,0.560287595,29.86809921,1.414252043,1.256541967,-1.286525011,0,2.25,1475,30
42990.52149,100,1.018875003,100,0.000492989,-0.01432987,100,-0.01602192,0.999313593,62.46519089,0,98.469841,29.86809921,0.572287679,29.86809921,1.414288998,1.259304047,-1.286525011,0,1.970000029,1475,30
42990.5215,100,1.019305944,100,0.000492986,-0.01459612,100,-0.01604338,0.999313593,62.56533051,0,98.46964264,29.86809921,0.584287882,29.86809921,1.414324999,1.262066007,-1.286525011,0,2.329999924,1475,30
42990.52152,100,1.019737959,100,0.000492983,-0.01476105,100,-0.016064839,0.999313593,62.00027084,0,98.46942902,29.86809921,0.596288025,29.86809921,1.414361954,1.262323022,-1.286525011,0,2.25999999,1475,30
42990.52153,100,1.018815041,100,0.00049298,-0.01492598,100,-0.016086301,0.999313593,62.0741806,0,98.46922302,29.86809921,0.608288229,29.86809921,1.414399028,1.262578964,-1.286525011,0,2.039999962,1475,30
42990.52154,100,1.017891049,100,0.000492978,-0.01509091,100,-0.01610776,0.999313593,62.53672028,0,98.46901703,29.86809921,0.620288372,29.86809921,1.414435983,1.262835979,-1.286525011,0,1.919999957,1475,30
42990.52155,100,1.016968012,100,0.000492975,-0.01525584,100,-0.01612922,0.999313593,62.38650894,0,98.46881104,29.86809921,0.471794695,29.86809921,1.414473057,1.263092041,-1.286525011,0,1.960000038,1475,30
42990.52156,100,1.016044974,100,0.000492972,-0.01542077,100,-0.016150679,0.999313593,62.23630142,0,98.46859741,29.86809921,0.323300987,29.86809921,1.414510012,1.261522055,-1.286525011,0,2.180000067,1475,30
42990.52157,100,1.015122056,100,0.000492969,-0.0155857,100,-0.016172141,0.99856621,61.57109833,0,98.46839142,29.86809921,0.4181678,29.86809921,1.414546967,1.259950995,-1.286525011,0,2.180000067,1475,30
42990.52159,100,1.014199018,100,0.000492966,-0.01575063,100,-0.0161936,0.997473776,62.12424088,0,98.46819305,29.86809921,0.513034523,29.86809921,1.414584041,1.263237,-1.286525011,0,1.940000057,1475,30
42990.5216,100,1.013275027,100,0.000492964,-0.01591556,100,-0.016215069,0.996381521,62.33166885,0,98.46797943,29.86809921,0.669784129,29.86809921,1.414620996,1.269139051,-1.286525011,0,2.450000048,1475,30
42990.52161,100,1.01235199,100,0.000492961,-0.016080489,100,-0.016236531,0.995289087,62.33166885,0,98.46777344,29.86809921,0.480037302,29.86809921,1.41465795,1.270079017,-1.286525011,0,2.295000076,1475,30
42990.52162,100,1.011878014,100,0.000492958,-0.016245419,100,-0.01625799,0.994196713,62.00979996,0,98.46756744,29.86809921,0.54603821,29.86809921,1.414695024,1.271018028,-1.286525011,0,2.140000105,1475,30
42990.52163,100,1.011404991,100,0.000492955,-0.016410351,100,-0.01627945,0.993104279,61.78569031,0,98.46734619,29.86809921,0.612039089,29.86809921,1.414731979,1.271957994,-1.286525011,0,2.059999943,1475,30
42990.52164,100,1.010931015,100,0.000492952,-0.016575281,100,-0.016300909,0.992011905,62.48426056,0,98.46714783,29.86809921,0.584537089,29.86809921,1.414769053,1.272897005,-1.286525011,0,2.319999933,1475,30
42990.52166,100,1.010457993,100,0.00049295,-0.01674021,100,-0.016322371,0.990919471,62.23868942,0,98.46694183,29.86809921,0.557035029,29.86809921,1.414769053,1.27383697,-1.286525011,0,2.150000095,1475,30
42990.52167,100,1.00870204,100,0.000492947,-0.01690514,100,-0.01634383,0.989827216,61.99311066,0,98.45549774,29.86809921,0.529533029,29.86809921,1.414769053,1.274806023,-1.286525011,0,2.029999971,1475,30
42990.52168,100,1.00880003,100,0.000492944,-0.01707007,100,-0.01636529,0.988734782,61.53533936,0,98.44405365,29.86809921,0.686282575,29.86809921,1.414769053,1.275774956,-1.286525011,0,2.299999952,1475,30
42990.52169,100,1.00889802,100,0.000492941,-0.017235,100,-0.016386749,0.988434911,61.9215889,0,98.43260193,29.86809921,0.529533029,29.86809921,1.414769053,1.279281974,-1.286525011,0,2.349999905,1475,30
42990.5217,100,1.007707953,100,0.000492939,-0.017399929,100,-0.01640822,0.98813498,62.30783081,0,98.42115784,29.86809921,0.686282575,29.86809921,1.414769053,1.282789946,-1.286525011,0,2.00999999,1475,30
42990.52171,100,1.006518006,100,0.000492936,-0.017564859,100,-0.016429679,0.98783499,61.96450043,0,98.40971375,29.86809921,0.348048806,29.86809921,1.414769053,1.281368017,-1.286525011,0,2.230000019,1475,30
42990.52172,100,1.005328059,100,0.000492933,-0.017729791,100,-0.016451141,0.987535179,61.62117004,0,98.41010284,29.86809921,0.41816771,29.86809921,1.414769053,1.279945016,-1.286525011,0,2.150000095,1475,30
42990.52174,100,1.006337047,100,0.00049293,-0.017821791,100,-0.0164726,0.987235308,61.37797928,0,98.41049194,29.86809921,0.488286614,29.86809921,1.414769053,1.279726028,-1.286525011,0,2.380000114,1475,30
42990.52175,100,1.007346034,100,0.000492928,-0.01791379,100,-0.01649406,0.986935377,61.94305038,0,98.41088104,29.86809921,0.372796714,29.86809921,1.414769053,1.279507995,-1.286525011,0,2.24000001,1475,30
42990.52176,100,1.005869985,100,0.000492925,-0.01800579,100,-0.016515519,0.987250984,61.73561859,0,98.41127014,29.86809921,0.521283686,29.86809921,1.414769053,1.279289007,-1.286525011,0,2.319999933,1475,30
42990.52177,100,1.004392982,100,0.000492922,-0.01809779,100,-0.016536981,0.98756659,61.28261948,0,98.41165161,29.86809921,0.4470402,29.86809921,1.415531993,1.277794003,-1.286525011,0,1.940000057,1475,30
42990.52178,100,1.001979947,100,0.000492919,-0.01818979,100,-0.01655844,0.986339211,61.16339874,0,98.41204071,29.86809921,0.372796714,29.86809921,1.415531993,1.276299953,-1.286525011,0,1.950000048,1475,30
42990.52179,100,0.999567509,100,0.000492917,-0.018281789,100,-0.0165799,0.985111713,61.37797928,0,98.41242981,29.87088013,0.133560807,29.87088013,1.415531993,1.27480495,-1.286525011,0,2.039999962,1475,30
42990.52181,100,0.999485314,100,0.000492914,-0.018373789,100,-0.016601371,0.983884275,61.96688843,0,98.41281891,29.87365913,0.372796595,29.87365913,1.415531993,1.275725007,-1.286525011,0,2.005000114,1475,30
42990.52182,100,0.999402881,100,0.000492911,-0.018465791,100,-0.01662283,0.982656896,61.43759155,0,98.41320801,29.87644005,0.372796595,29.87644005,1.415531993,1.276644945,-1.286525011,0,1.970000029,1475,30
42990.52183,100,0.999320686,100,0.000492908,-0.0185578,100,-0.01664429,0.981429517,61.13002014,0,98.41359711,29.8792305,0.395482093,29.8792305,1.415531993,1.280428052,-1.286525011,0,2.319999933,1475,30
42990.52184,100,0.998576283,100,0.000492905,-0.0186498,100,-0.016665749,0.980202019,61.30406952,0,98.41398621,29.88200951,0.41816771,29.88200951,1.415531993,1.284211993,-1.286525011,0,2.089999914,1475,30
42990.52185,100,0.997831881,100,0.000492903,-0.0187418,100,-0.016687211,0.978579223,61.80475998,0,98.41438293,29.88479042,0.440853208,29.88479042,1.415531993,1.285830021,-1.286525011,0,2.200000048,1475,30
42990.52186,100,0.997087419,100,0.0004929,-0.018833799,100,-0.01670867,0.976956427,61.86198044,0,98.41475677,29.88756943,0.463538706,29.88756943,1.415531993,1.28520298,-1.286525011,0,2.24000001,1475,30
42990.52188,100,0.996343017,100,0.000492897,-0.018925801,100,-0.01673013,0.975333512,61.1085701,0,98.4151535,29.89035034,0.486224294,29.89035034,1.415531993,1.284574986,-1.286525011,0,1.970000029,1475,30
42990.52189,100,0.995598614,100,0.000492894,-0.019017801,100,-0.016751589,0.975322425,61.24684906,0,98.41552734,29.89314079,0.508909822,29.89314079,1.415531993,1.282323956,-1.286525011,0,1.929999948,1475,30
42990.5219,100,0.995598614,100,0.000492891,-0.0191098,100,-0.016773051,0.975311279,61.6807785,0,98.41591644,29.8959198,0.53159529,29.8959198,1.413290977,1.280074,-1.286525011,0,2.170000076,1475,30
42990.52191,100,0.995598614,100,0.000492889,-0.0192018,100,-0.016794519,0.975300074,61.85720825,0,98.41631317,29.89870071,0.554280877,29.89870071,1.413290977,1.277822971,-1.286525011,0,2.410000086,1475,30
42990.52192,100,0.995434225,100,0.000492886,-0.0192938,100,-0.016815981,0.975288987,61.23255157,0,98.41670227,29.90147972,0.801772594,29.90147972,1.413290977,1.275571942,-1.286525011,0,2.24000001,1475,30
42990.52193,100,0.995269775,100,0.000492883,-0.01915431,100,-0.01683744,0.975277901,61.1085701,0,98.41709137,29.90426064,0.723401129,29.90426064,1.413290977,1.273321986,-1.286525011,0,2.160000086,1475,30
42990.52194,100,0.995105386,100,0.00049288,-0.019014809,100,-0.0168589,0.975266814,61.41852188,0,98.41748047,29.90703964,0.645029604,29.90703964,1.413290977,1.271070957,-1.286525011,0,2.25,1475,30
42990.52196,100,0.993893623,100,0.000492878,-0.01887532,100,-0.01688036,0.975255609,61.72846985,0,98.41786957,29.90983009,0.56665808,29.90983009,1.413290977,1.27343595,-1.286525011,0,2.180000067,1475,30
42990.52197,100,0.992681801,100,0.000492875,-0.01873582,100,-0.016901821,0.975244522,61.58541107,0,98.41825104,29.9126091,0.488286614,29.9126091,1.413290977,1.275800943,-1.286525011,0,2.200000048,1475,30
42990.52198,100,0.993158281,100,0.000492872,-0.018596331,100,-0.01692328,0.975233376,60.86061096,0,98.41864014,29.91539001,0.486636788,29.91539001,1.413290977,1.275388956,-1.286525011,0,2.130000114,1475,30
42990.52199,100,0.993634701,100,0.000492869,-0.01845683,100,-0.01694474,0.97522217,61.03704071,0,98.41902924,29.91817093,0.484986901,29.91817093,1.413290977,1.274976969,-1.286525011,0,1.950000048,1475,30
42990.522,100,0.99411118,100,0.000492867,-0.01831734,100,-0.0169662,0.975211084,61.44950867,0,98.41941833,29.90386963,0.483337104,29.90386963,1.413290977,1.274566054,-1.286525011,0,2.019999981,1475,30
42990.52201,100,0.992701828,100,0.000492864,-0.01817785,100,-0.016987661,0.975199997,61.51150131,0,98.41980743,29.90535927,0.481687188,29.90535927,1.413290977,1.274153948,-1.286525011,0,2.190000057,1475,30
42990.52203,100,0.991292417,100,0.000492861,-0.018038349,100,-0.01700913,0.975188911,61.02750015,0,98.42019653,29.90685081,0.480037391,29.90685081,1.413290977,1.273741961,-1.286525011,0,2.359999895,1475,30
42990.52204,100,0.989882886,100,0.000492858,-0.017898859,100,-0.017030589,0.975177824,60.74855042,0,98.42059326,29.90834045,0.744027615,29.90834045,1.413290977,1.272874951,-1.286525011,0,2.299999952,1475,30
42990.52205,100,0.988473475,100,0.000492855,-0.01775936,100,-0.017052051,0.975166619,61.30406952,0,98.4209671,29.90983009,0.579028726,29.90983009,1.413290977,1.272006989,-1.286525011,0,2.170000076,1475,30
42990.52206,100,0.988374293,100,0.000492853,-0.017619871,100,-0.01707351,0.97342509,61.6450119,0,98.4213562,29.91131973,0.826520383,29.91131973,1.413290977,1.271139979,-1.286525011,0,2.349999905,1475,30
42990.52207,100,0.98827517,100,0.00049285,-0.01748037,100,-0.01709497,0.972477019,61.28738022,0,98.42175293,29.91280937,0.843019009,29.91280937,1.413290977,1.270272017,-1.286525011,0,2.369999886,1475,30
42990.52208,100,0.988175988,100,0.000492847,-0.01734088,100,-0.017116429,0.971529007,60.92974854,0,98.42212677,29.91430092,0.722139776,29.91430092,1.413290977,1.269405007,-1.286525011,0,1.899999976,1475,30
42990.52209,100,0.987243712,100,0.000492844,-0.017329451,100,-0.017137891,0.970580876,61.39228821,0,98.4225235,29.91579056,0.601260722,29.91579056,1.413290977,1.269112945,-1.286525011,0,2.289999962,1475,30
42990.52211,100,0.986311376,100,0.000492842,-0.01731801,100,-0.01715935,0.969632924,61.8548317,0,98.4229126,29.91856956,0.480381489,29.91856956,1.413290977,1.268821001,-1.286525011,0,2.299999952,1475,30
42990.52212,100,0.986311376,100,0.000492839,-0.017306579,100,-0.017180821,0.968684912,61.6807785,0,98.4233017,29.92135048,0.593126118,29.92135048,1.414005995,1.268530011,-1.286525011,0,1.950000048,1475,30
42990.52213,100,0.986311376,100,0.000492836,-0.017295141,100,-0.01720228,0.967736781,61.27545929,0,98.4236908,29.92414093,0.705870688,29.92414093,1.414023995,1.268237948,-1.286525011,0,2.089999914,1475,30
42990.52214,100,0.986311376,100,0.000492833,-0.01728371,100,-0.01722374,0.967736781,61.30406952,0,98.4240799,29.92691994,0.818615377,29.92691994,1.414041996,1.267946005,-1.286525011,0,2.390000105,1475,30
42990.52215,100,0.986311376,100,0.000492831,-0.017272281,100,-0.0172452,0.967365324,61.89773941,0,98.42446899,29.92970085,0.529877305,29.92970085,1.414059997,1.272220016,-1.286525011,0,1.99000001,1475,30
42990.52216,100,0.986311376,100,0.000492828,-0.01726084,100,-0.017266661,0.966993809,62.09325027,0,98.42485046,29.93247986,0.579375207,29.93247986,1.414078951,1.276494026,-1.286525011,0,2.25999999,1475,30
42990.52218,100,0.986311376,100,0.000492825,-0.017249409,100,-0.01728812,0.966622293,61.54726028,0,98.42523956,29.93526077,0.62887311,29.93526077,1.414096951,1.277979016,-1.286525011,0,1.929999948,1475,30
42990.52219,100,0.986311376,100,0.000492822,-0.01723798,100,-0.01730958,0.966250777,61.40898132,0,98.42562866,29.93803978,0.678371012,29.93803978,1.414114952,1.27946496,-1.286525011,0,2.210000038,1475,30
42990.5222,100,0.986311376,100,0.000492819,-0.01722654,100,-0.01733104,0.965879321,61.82979965,0,98.42601776,29.94082069,0.727868915,29.94082069,1.414132953,1.279196978,-1.286525011,0,2.430000067,1475,30
42990.52221,100,0.986311376,100,0.000492817,-0.01721511,100,-0.017352501,0.966735482,62.25061035,0,98.42640686,29.94360924,0.777366817,29.94360924,1.414150953,1.278928995,-1.286525011,0,2.309999943,1475,30
42990.52222,100,0.986311376,100,0.000492814,-0.01720367,100,-0.01737396,0.967252493,62.09801865,0,98.42292786,29.94639015,0.826864719,29.94639015,1.414170027,1.278661966,-1.286525011,0,1.950000048,1475,30
42990.52223,100,0.986311376,100,0.000492811,-0.017192241,100,-0.017395429,0.967769384,61.53533936,0,98.41944885,29.94916916,0.645373881,29.94916916,1.414188027,1.278393984,-1.286525011,0,2.460000038,1475,30
42990.52225,100,0.986311376,100,0.000492808,-0.01718081,100,-0.017416891,0.968286395,61.55918121,0,98.41597748,29.94928932,0.463883013,29.94928932,1.414206028,1.278126001,-1.286525011,0,2.00999999,1475,30
42990.52226,100,0.986311376,100,0.000492805,-0.017169369,100,-0.01743835,0.968803406,62.01696014,0,98.41249847,29.94940948,0.628881872,29.94940948,1.414224029,1.273988962,-1.286525011,0,1.995000005,1475,30
42990.52227,100,0.984671474,100,0.000492803,-0.01715794,100,-0.01745981,0.969320416,62.22200012,0,98.40901947,29.94952965,0.571123719,29.94952965,1.414242029,1.269852042,-1.286525011,0,1.980000019,1475,30
